1  -0.57195659653861, -0.27284376695348,  0.77357735909901
 2   0.39571752831582, -0.66101364591658,  0.63754889827816
 3   0.98117999858512,  0.08023175530639,  0.17563791110394
 4  -0.26641984518730, -0.34936086442999, -0.89831367155082
 5  -0.98117999858509, -0.08023175530618, -0.17563791110422
 6  -0.37534157949481, -0.92651648622957, -0.02618968207417
 7   0.57195659653854,  0.27284376695355, -0.77357735909904
 8   0.26641984518747,  0.34936086442973,  0.89831367155086
 9  -0.58454962546304,  0.70830381287740,  0.39573658414957
10   0.58454962546301, -0.70830381287748, -0.39573658414945
11  -0.39571752831571,  0.66101364591656, -0.63754889827824
12   0.37534157949458,  0.92651648622966,  0.02618968207440
