 1   0.61026321033395,  0.33480593525292, -0.71797200490849
 2  -0.30745797233437, -0.86445060249846, -0.39773703761164
 3   0.13519452447863,  0.96060560805202, -0.24281537498687
 4  -0.06496508402285, -0.23406462029950, -0.97004808714927
 5  -0.86368521730477,  0.07569250868284,  0.49831565251205
 6  -0.54649919936684, -0.74316205772186,  0.38606836318716
 7   0.63126441254231, -0.06531961737248,  0.77281213049739
 8   0.98880060742958, -0.14553013925446, -0.03308076957205
 9  -0.40290229799000,  0.49522153591843, -0.76969173611061
10  -0.16339703052807, -0.19583729824622,  0.96692769276210
11  -0.06858361396705,  0.68493018941426,  0.72537364407881
12   0.54926790083381, -0.66759720285613, -0.50261192569645
13  -0.67438329095859,  0.73743483342630,  0.03737704275866
14   0.36535987282490, -0.85058647444670,  0.37817299324212
15   0.71876264722102,  0.64700705216914,  0.25448404940828
16  -0.90703946919163, -0.16914965022007, -0.38557463241114
