 1  -0.42027653889173, -0.73294377291920, -0.53494023647147
 2  -0.50070830812184,  0.86341968659613,  0.06162495416629
 3   0.19126621672024, -0.47768209343689,  0.85745965033422
 4  -0.45701676134932, -0.81745234619531,  0.35058143354372
 5   0.91302963719075,  0.03110530949505, -0.40670547246446
 6   0.26474666022720, -0.30866494517054, -0.91358368939108
 7   0.50070830812184, -0.86341968659613, -0.06162495416629
 8  -0.64471674338173,  0.09942497610529,  0.75792809350869
 9   0.87628941583669, -0.05340326568397,  0.47881619741491
10  -0.99779111814822, -0.04795042333682, -0.04597435639945
11   0.12506793692344,  0.54054891782736,  0.83196446954746
12  -0.58108081276487,  0.24579811887291, -0.77584043062672
13   0.54177824120079,  0.83429746194425,  0.10209839545631
14   0.18870386643677,  0.68692206249789, -0.70180405445214
