1  -0.08537456772914, -0.33972990126036,  0.93664015362074
 2   0.38248804442669, -0.92385260189736,  0.01411615521756
 3   0.35044622693880, -0.60835762339999, -0.71210142822176
 4   0.89693198677807, -0.38971947660373, -0.20888212142274
 5  -0.87736032765055, -0.45303615087245, -0.15810471677845
 6  -0.47755157831404,  0.83837078989366, -0.26282866796232
 7   0.28275878978531,  0.86872296153555, -0.40665450065142
 8   0.90554647359579,  0.06262525451798,  0.41959940616592
 9   0.56140231651985,  0.76777746973063,  0.30878017420194
10   0.87350465515210,  0.37812023343064, -0.30661817705081
11  -0.28275878978531, -0.86872296153555,  0.40665450065142
12   0.33994187428662,  0.30567817334024,  0.88938201941004
13  -0.77844112126475, -0.29263842142694,  0.55533068979557
14  -0.16544923995829,  0.44871355274417, -0.87822701881742
15  -0.33994187428662, -0.30567817334024, -0.88938201941004
16  -0.82647397642418,  0.18031005430508, -0.53331890141837
17  -0.89693198677807,  0.38971947660373,  0.20888212142274
18   0.55085860804800, -0.55007869841282,  0.62766887726880
19  -0.15832754254746,  0.90304544995911,  0.39930102000751
20  -0.42951872411041,  0.36542231457694,  0.82582092347421
21   0.48482926215001,  0.10006939932616, -0.86886518049786
22  -0.31057850883242, -0.87676112121444, -0.36719330900526
