1   0.30884515058659,  0.90510471121471,  0.29223301438421
 2  -0.61383434989807,  0.72422572535659,  0.31417270667092
 3   0.63477771492650, -0.04898298339339,  0.77114066159850
 4  -0.29735090362312, -0.14633261355766, -0.94348778811593
 5  -0.09410711734564,  0.31505831863336,  0.94439510075223
 6   0.62160124792603, -0.21150788488163, -0.75423889001410
 7  -0.75741390123109, -0.18650603918766,  0.62573131579651
 8  -0.40186767615877,  0.73155149465663, -0.55075836945470
 9  -0.64700942364219, -0.75847143186698, -0.07810181022134
10  -0.95328547093427,  0.04827912785151, -0.29818775414077
11   0.42276756545429,  0.64811731361761, -0.63341260911743
12   0.08543893689411, -0.88727271212461, -0.45326297265654
13   0.74459248211787, -0.65987690652190,  0.10071992758454
14   0.95833999151096,  0.28538597927538,  0.01180269053264
15  -0.01149424657101, -0.75877209911729,  0.65125477648682
