1  -0.53547990031849, -0.33714867659709,  0.77433329143447
 2   0.18949030935622,  0.58226598783228,  0.79060719834428
 3   0.99970558550567, -0.00361661844768, -0.02399296521433
 4   0.53267704145852, -0.35062040311497,  0.77027300512383
 5  -0.81345277783026, -0.53782304220650, -0.22145192144568
 6   0.16712215614828, -0.98141580764887,  0.09430375083349
 7  -0.56955759065334,  0.34114635142859, -0.74781235469610
 8   0.16949816662258,  0.98019802264603, -0.10238265435314
 9   0.49763381318630,  0.34689306410369, -0.79500049688690
10  -0.79798244554553,  0.54365270223843,  0.26012642301395
11   0.14712989923899, -0.58348376983348, -0.79868609797019
